,id,slug,url,name,tags,state,category,description,age,gender,caste,is_minority,is_differently_abled,is_dbt,is_widowed_or_divorced,is_bpl,is_student,occupation
2434,4082,vps,https://www.myscheme.gov.in/schemes/vps,Viswakarma Pension Scheme,"Pension,Viswakarma Community,Carpenters,Wood Worker,Goldsmiths,Iron Worker,Stone Worker,Moosari",Kerala,Social welfare & Empowerment,"The Scheme “Viswakarma Pension” was launched by the Backward Classes Development Department, Government of Kerala to give the pension to traditional workers of Viswakarma Communities.","{""obc"":{""gte"":60,""lte"":100}}","male,female,transgender",obc,false,false,false,false,false,false,
2435,4083,avgsy,https://www.myscheme.gov.in/schemes/avgsy,Acharya Vidyasagar Gau Samvardhan Yojana,"Animal Husbandary,Dairy,Milk Production,Cow,Veterinary",Madhya Pradesh,"Agriculture,Rural & Environment","The objective of this scheme is to Increase in milk production, improving the economic status of the beneficiaries, increase in milk production capacity of animals and provide employment opportunities.
","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2436,4084,ggay,https://www.myscheme.gov.in/schemes/ggay,Ghar Ghar Aushodhi Yojana,"Health,Planting,Disease-free Life,Agriculture",Rajasthan,"Agriculture,Rural & Environment",Rajasthan government has planned a new scheme called Rajasthan Ghar Ghar Aushadhi Yojana to promote the use of Ayurvedic and medicinal herbs across the state.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2437,4085,fadse,https://www.myscheme.gov.in/schemes/fadse,Financial Assistance To Disabled For Self Employment,"Persons With Disability,Social Welfare,Financial Assistance,Entrepreneurship,Business",Maharashtra,"Skills & Employment,Social welfare & Empowerment,Business & Entrepreneurship","The objective of this scheme is to facilitate the self-employment of unemployed disabled persons. Under this scheme, financial assistance is provided to persons with disabilities for self-employment, small-scale business, and agro-based project. This scheme is 100% funded by Govt. of Maharashtra.","{""ews"":{""gte"":18,""lte"":50},""female"":{""gte"":18,""lte"":50},""general"":{""gte"":18,""lte"":50},""obc"":{""gte"":18,""lte"":50},""sc"":{""gte"":18,""lte"":50},""st"":{""gte"":18,""lte"":50},""widowed"":{""gte"":18,""lte"":50}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,Entrepreneur
2438,4086,dysrhis,https://www.myscheme.gov.in/schemes/dysrhis,Dr. YSR Aarogyasri Health Insurance Scheme,"Health,Insurance",Andhra Pradesh,Health & Wellness,"The ""Dr. YSR Aarogyasri Health Insurance Scheme"" was launched in 2007 by the Govt. of Andhra Pradesh to provide financial aid to low-income families in Andhra Pradesh. The scheme provides free quality hospital care and equity of access to BPL families by purchase of quality medical services.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2439,4087,oapsp,https://www.myscheme.gov.in/schemes/oapsp,Old Age Pension Scheme - Punjab,"Financial Assistance,Welfare,Pension",Punjab,Social welfare & Empowerment,Punjab State Government started a pension for old age person of the state people. ,"{""female"":{""gte"":58,""lte"":100},""male"":{""gte"":65,""lte"":100}}","female,male","sc,st,obc,general,ews,pvtg",false,false,false,false,false,false,
2440,4088,dpyup,https://www.myscheme.gov.in/schemes/dpyup,Divyang Pension Yojana,"Financial Assitance,Disability,Social Welfare,Empowerment",Uttar Pradesh,Social welfare & Empowerment,The State Government of Uttar Pradesh has launched Divyang Pension Yojana to improve and uplift the standard of living of disabled citizens.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
2441,4089,sps-assam,https://www.myscheme.gov.in/schemes/sps-assam,Silpi Pension Scheme - Assam,"Pension,Artist,Financial Assistance,Divyang,Art And Culture",Assam,"Sports & Culture,Social welfare & Empowerment,Banking,Financial Services and Insurance",Silpi Pension Scheme is a Welfare Scheme provided by the Government of Assam to support the Artists of Assam. Those artists and families who have made outstanding contributions in the field of Art and Culture of Assam will be given financial aid and Pension.,"{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Artisans, Spinners & Weavers,Artists"
2442,4090,ip-mea,https://www.myscheme.gov.in/schemes/ip-mea,Internship Programme By The Ministry Of External Affairs,Internship,All,Education & Learning,The Ministry of External Affairs launched the first edition of the Internship Programme in 2022. The internship policy aims to take foreign policy closer to the people. A total of 75 internships will be offered in the year 2022 in a single term of three months during April to June 2022.,"{""ews"":{""gte"":1,""lte"":25},""female"":{""gte"":1,""lte"":25},""general"":{""gte"":1,""lte"":25},""obc"":{""gte"":1,""lte"":25},""sc"":{""gte"":1,""lte"":25},""st"":{""gte"":1,""lte"":25},""widowed"":{""gte"":1,""lte"":25}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2443,4091,unnati,https://www.myscheme.gov.in/schemes/unnati,Unnati Scheme,,Karnataka,"Business & Entrepreneurship,Social welfare & Empowerment","Unnati, a first of its kind initiative of the Department of Social Welfare, Government of Karnataka intends to provide a comprehensive entrepreneurship platform for startups. The aim of this program is to cater to the end to end requirements of a startup i.e. from identifying the innovations","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2444,4092,slg,https://www.myscheme.gov.in/schemes/slg,Stipend To Law Graduates,"SC,ST,Stipend,Law Graduates,Karnataka",Karnataka,Education & Learning,"Under this scheme, the Social Welfare Department, Govt of Karnataka will give a stipend to the Law Graduates belonging to SC/ST Community residing in Karnataka. This will help them to practice law in various courts and training courses will also be organized under the guidance of senior advocates.","{""ews"":{""gte"":0,""lte"":40},""female"":{""gte"":0,""lte"":40},""general"":{""gte"":0,""lte"":40},""obc"":{""gte"":0,""lte"":40},""sc"":{""gte"":0,""lte"":40},""st"":{""gte"":0,""lte"":40},""widowed"":{""gte"":0,""lte"":40}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2445,4100,kvy,https://www.myscheme.gov.in/schemes/kvy,Kaushal Vikas Yojana,"Labor,Training,Education",Uttar Pradesh,Education & Learning,The Uttar Pradesh Kaushal Vikas Mission (UPSDM) is a scheme launched by the Government of Uttar Pradesh to equip young people in the state with the necessary skills for employment. ,"{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2446,4093,cm-awards-karmashree,https://www.myscheme.gov.in/schemes/cm-awards-karmashree,KARMASHREE- The Chief Minister's Award For Excellence In Public Administration,"Award,Public Administration,Innovative Work,E-Governance,Officer",Assam,Social welfare & Empowerment,"The scheme “The KARMASHREE- The Chief Minister's Award for Excellence in Public Administration” was launched by the Government of Assam to acknowledge, recognize and reward the extraordinary, exemplary, and innovative work done by the officers of the Districts/ Organizations of the State Government","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2447,4094,kscste-ess,https://www.myscheme.gov.in/schemes/kscste-ess,KSCSTE Emeritus Scientist Scheme ,"Emeritus,Scientist,Superannuated,Research,Fellowship",Kerala,"Science, IT & Communications",The scheme “KSCSTE Emeritus Scientist Scheme” helps to provide opportunity to superannuated outstanding scientists to pursue research in their respective field of specialization and to harness their knowledge and erudition for the development of State.,"{""ews"":{""gte"":60,""lte"":90},""female"":{""gte"":60,""lte"":90},""general"":{""gte"":60,""lte"":90},""obc"":{""gte"":60,""lte"":90},""sc"":{""gte"":60,""lte"":90},""st"":{""gte"":60,""lte"":90},""widowed"":{""gte"":60,""lte"":90}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2448,4095,vdcspds,https://www.myscheme.gov.in/schemes/vdcspds,Vikaas-Day Care Scheme For Person with Disability Children,"Person With Disability,Child,Counselling,Special Care",All,Social welfare & Empowerment,"Vikaas is a Day care scheme, primarily to expand the range of opportunities available to a person with disability attaining the age of 10 years for enhancing interpersonal and vocational skills as they are on a transition to higher age groups.
","{""ews"":{""gte"":10,""lte"":100},""female"":{""gte"":10,""lte"":100},""general"":{""gte"":10,""lte"":100},""obc"":{""gte"":10,""lte"":100},""sc"":{""gte"":10,""lte"":100},""st"":{""gte"":10,""lte"":100},""widowed"":{""gte"":10,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
2449,4096,vstspdec,https://www.myscheme.gov.in/schemes/vstspdec,Varnam Scheme For Transgender Students Pursuing Distance Education Courses,"Transgender,Student,Distance Education,Degree,Diploma,PG Courses",Kerala,"Education & Learning,Social welfare & Empowerment","The scheme “Varnam Scheme for Transgender Students Pursuing Distance Education Courses” was launched by the Department of Social Justice, Government of Kerala to provide financial assistance to Transgender students pursuing Degree/Diploma/ PG courses through distance education.","{""ews"":{""gte"":12,""lte"":100},""female"":{""gte"":12,""lte"":100},""general"":{""gte"":12,""lte"":100},""obc"":{""gte"":12,""lte"":100},""sc"":{""gte"":12,""lte"":100},""st"":{""gte"":12,""lte"":100},""widowed"":{""gte"":12,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2450,4097,dspy,https://www.myscheme.gov.in/schemes/dspy,Divyang Shiksha Protsahan Yojana,"Education,Disabilities,Children,Financial",Madhya Pradesh,Social welfare & Empowerment,"Under this scheme, the Madhya Pradesh government provides financial support to Disabled children of the state.
","{""ews"":{""gte"":6,""lte"":18},""female"":{""gte"":6,""lte"":18},""general"":{""gte"":6,""lte"":18},""obc"":{""gte"":6,""lte"":18},""sc"":{""gte"":6,""lte"":18},""st"":{""gte"":6,""lte"":18},""widowed"":{""gte"":6,""lte"":18}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
2451,4098,sams,https://www.myscheme.gov.in/schemes/sams,Supply of Agriculture Machineries Scheme,"Farmer,Agriculture Machineries,Subsidy",Meghalaya,"Agriculture,Rural & Environment","The objective of the scheme is to distribute and sale of agricultural machinery such as Power Tillers, etc. to farmers at subsidized rates.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
2452,4099,tds,https://www.myscheme.gov.in/schemes/tds,Tea Development Scheme,"Tea,Farmer,Financial Assistance,Agriculture,Horticulture,Tea Grower,Subsidy",Meghalaya,"Agriculture,Rural & Environment",The objective of the scheme is to continue the experimental plantation of tea and to find the possibility of growing tea economically as well as on a commercial scale.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
2453,4103,pre-st,https://www.myscheme.gov.in/schemes/pre-st,Pre Matric Scholarship For Scheduled Tribe Students,"Pre Matric,Student,Scholarship,Tuition Fee,Scheduled Tribe,Social Welfare,Books,Person With Disability,PwD",All,"Education & Learning,Social welfare & Empowerment","A scholarship scheme by Ministry of Tribal Affairs for regular, full time students from Scheduled Tribe studying in Class 9th and 10th, in a Government School or in a School recognized by Govt. or a Central/State Board of Secondary Education.","{""ews"":{""gte"":10,""lte"":100},""female"":{""gte"":10,""lte"":100},""general"":{""gte"":10,""lte"":100},""obc"":{""gte"":10,""lte"":100},""sc"":{""gte"":10,""lte"":100},""st"":{""gte"":10,""lte"":100},""widowed"":{""gte"":10,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,true,
2454,4104,affdf-serious-disease-treatment,https://www.myscheme.gov.in/schemes/affdf-serious-disease-treatment,AFFDF-Financial Assistance For Treatment Of Serious Diseases To Non Pensioner Ex-Servicemen (All Ranks)/Widows,"Ex-Servicemen,Widow Of Ex-Servicemen,Serious Disease Treatment",All,Health & Wellness,"A scheme to provide financial assistance to a non-pensioner Ex-Servicemen of all ranks and widows to meet medical expenses related to treatment of approved serious diseases like cancer, renal failure, knee replacement and heart surgery.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Ex Servicemen
2455,4105,isss-pot,https://www.myscheme.gov.in/schemes/isss-pot,Integrated Social Security Scheme - Pension For Transgender,"Transgender,Pension,Social Welfare",Jammu and Kashmir,Social welfare & Empowerment,"ISSS (Integrated Social Security Scheme) is a State Sponsored Scheme by the Social Welfare Department of the Govt. of Jammu and Kashmir where financial assistance is provided to Old Age Persons, Widows, Divorcees, Women in Distress, Transgenders, and Physically Handicapped Persons.","{""transgender"":{""gte"":1,""lte"":100}}",transgender,"sc,st,obc,general,ews,pvtg",false,false,false,false,false,false,
2456,4106,marvs,https://www.myscheme.gov.in/schemes/marvs,Meghalaya Agriculture Response Vehicle Scheme,"Agriculture,Response Vehicle,Farmer,Financial Aid,Farmers Associations,Entrepreneur",Meghalaya,"Agriculture,Rural & Environment","The scheme “Meghalaya Agriculture Response Vehicle Scheme” was launched by the Department of Agriculture & Farmers’ Welfare, Government of Meghalaya to provide Small Commercial Vehicles and pickups at each CD Block across Meghalaya with 50% financial aid from the Government of Meghalaya.","{""ews"":{""gte"":18,""lte"":58},""female"":{""gte"":18,""lte"":58},""general"":{""gte"":18,""lte"":58},""obc"":{""gte"":18,""lte"":58},""sc"":{""gte"":18,""lte"":58},""st"":{""gte"":18,""lte"":58},""widowed"":{""gte"":18,""lte"":58}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Entrepreneur,Farmer"
2457,4107,stmas-pbaocwwb,https://www.myscheme.gov.in/schemes/stmas-pbaocwwb,Specialized Treatment & Medical Assistance Scheme (PBAOCWWB),"Medical,Hospital,Accident,Disease,Construction,Worker",Puducherry,Health & Wellness,"The Puducherry Building and Other Construction Workers Welfare Board provides up upto ₹2,00,000/- for specialized medical treatment in Hospitals having tie-ups with Government General Hospitals. The amount for the medical treatment is credited through DBT into the bank account.","{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Construction Worker
2458,4108,gwpss,https://www.myscheme.gov.in/schemes/gwpss,Goa Welfare / Pension Scheme For Seafarers,"Pension,Seafarer,Seaman,Financial Assistance,Social Welfare,Retirement,Senior Citizen",Goa,"Social welfare & Empowerment,Banking,Financial Services and Insurance","The scheme ""Goa Welfare / Pension Scheme for Seafarers"" by the Home Department, Government of Goa, provides financial assistance in the form of a Gross Pension of ₹ 2,500/- per month to the beneficiaries. The applicant should be a retired seaman. The age of the applicant should be 60 years or above.","{""ews"":{""gte"":60,""lte"":100},""female"":{""gte"":60,""lte"":100},""general"":{""gte"":60,""lte"":100},""obc"":{""gte"":60,""lte"":100},""sc"":{""gte"":60,""lte"":100},""st"":{""gte"":60,""lte"":100},""widowed"":{""gte"":60,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2459,4109,pudhumai-penn-scheme,https://www.myscheme.gov.in/schemes/pudhumai-penn-scheme,Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme,"Girl,Student,School,Education,Financial Assistance",Tamil Nadu,"Education & Learning,Women and Child","The scheme “Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme” was launched by the Department of Social Welfare & Women Empowerment, Government of Tamil Nadu.","{""ews"":{""gte"":8,""lte"":25},""female"":{""gte"":8,""lte"":25},""general"":{""gte"":8,""lte"":25},""obc"":{""gte"":8,""lte"":25},""sc"":{""gte"":8,""lte"":25},""st"":{""gte"":8,""lte"":25},""widowed"":{""gte"":8,""lte"":25}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2460,4110,ltpts,https://www.myscheme.gov.in/schemes/ltpts,Low Tension Power Tariff (LTPT) Subsidy,"Electricity,Power,Subsidy,MSME,Enterprise",Tamil Nadu,"Business & Entrepreneurship,Utility & Sanitation","The scheme ""Low Tension Power Tariff (LTPT) Subsidy"" is introduced to assist MSME enterprises in reducing their electricity costs. A subsidy of 20% is given for 36 months from the date of commencement of production or from the date of obtaining power connection, whichever is later.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
2461,4111,thgmbs,https://www.myscheme.gov.in/schemes/thgmbs,"Theka Shramik, Hamaal Shramik Evan Gharelu Mahila Kamgar Gambhir Bimaari Chikitsa Sahayata Yojana","Health,Wellness,Financial Assistance",Chhattisgarh,Health & Wellness,"Chhattisgarh State Government started a scheme ""Theka Shramik, Hamaal Shramik Evan Gharelu Mahila Kamgar Gambhir Bimaari Chikitsa Sahayata Yojana"" for unorganized worker on 05 June 2018.","{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2462,4112,skkuy,https://www.myscheme.gov.in/schemes/skkuy,Safai Karmakaar Kaushal Unnayan Yojana,"Training,Empowerment,Employment,Sanitation Workers",Chhattisgarh,Skills & Employment,"Chhattisgarh State Government started a scheme ""Safai Karmakaar Kaushal Unnayan Yojana"" for unorganized worker on 10 April 2018.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2463,4113,swlhps,https://www.myscheme.gov.in/schemes/swlhps,Scheme For Waiver Of Loans To Handloom And Powerloom Sector,"Loan,Weaver,Bank,Self-Help Groups",Andhra Pradesh,Social welfare & Empowerment,"""Scheme for Waiver of Loans to Handloom and Powerloom Sector"" redeems the debt accrued by the farmers, Self-Help Groups, Weavers, etc., to the Scheduled Commercial Banks/Cooperative Banks, Urban Cooperative Banks, and RRBs, through their Branches/Institutions in the State of Andhra Pradesh.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Artisans, Spinners & Weavers"
2464,4114,aavy,https://www.myscheme.gov.in/schemes/aavy,Atal Awasiya Vidyala Yojana,"Free Education,Labor Community,Life Skill Education",Uttar Pradesh,Education & Learning,The Atal Awasiya Vidyalaya Yojana is an initiative launched by the Uttar Pradesh government to provide free education to children of construction workers employed in the informal sector. ,"{""ews"":{""gte"":6,""lte"":14},""female"":{""gte"":6,""lte"":14},""general"":{""gte"":6,""lte"":14},""obc"":{""gte"":6,""lte"":14},""sc"":{""gte"":6,""lte"":14},""st"":{""gte"":6,""lte"":14},""widowed"":{""gte"":6,""lte"":14}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2465,4115,mkusy,https://www.myscheme.gov.in/schemes/mkusy,Mukhyamantri Krishi Utpadan Sanrakshan Yojana,"Solar Fencing,Crop Protection,Subsidy,Hailstorms,Agriculture,Financial Assistance,Poly Sheets,Farmers",Himachal Pradesh,"Agriculture,Rural & Environment","The scheme “Mukhyamantri Krishi Utpadan Sanrakshan Yojana” was launched by Dept. of Agriculture, Govt. of Himachal Pradesh by merging 3 ongoing protection-based Departmental schemes namely Sour Badhbandi, Anti-Hail Net Structure & Green House Renovation into single scheme having a common objective.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
2466,4116,ns-icarif,https://www.myscheme.gov.in/schemes/ns-icarif,Netaji Subhas - ICAR International Fellowship,"Fellowship,Agriculture",All,Education & Learning,"Introduced in 2009-10, the “Netaji Subhas - ICAR International Fellowship” is a scheme by to develop competent human resource that are trained in the identified best laboratories in the world (for Indian candidates) and similarly expose overseas candidates to the best Agriculture Universities.","{""ews"":{""gte"":14,""lte"":40},""female"":{""gte"":14,""lte"":40},""general"":{""gte"":14,""lte"":40},""obc"":{""gte"":14,""lte"":40},""sc"":{""gte"":14,""lte"":40},""st"":{""gte"":14,""lte"":40},""widowed"":{""gte"":14,""lte"":40}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2467,4118,ssfgcojmmw,https://www.myscheme.gov.in/schemes/ssfgcojmmw,Scholarship Scheme for Girl Children of Jute Mills / MSMEs Workers ,"Scholarship,Worker Children,Girl",All,"Banking,Financial Services and Insurance,Women and Child","National Jute Board Act, 2008 provides to “secure better working conditions and provisions and improve amenities and incentives for workers engaged in the jute industry.”","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2468,4119,acandabc,https://www.myscheme.gov.in/schemes/acandabc,Agri-Clinics And Agri-Business Centres Scheme,"Business,Entrepreneur,Student,Training,Agriculture,Employment",All,"Agriculture,Rural & Environment,Business & Entrepreneurship,Skills & Employment","A welfare scheme by the Ministry of Agriculture and Farmers' Welfare was launched in 2002. AC&ABC aims at agricultural development, supplementing the efforts of public extension by providing extension and other services to farmers either on a payment basis or free of cost as per the business model.","{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,Entrepreneur
2469,4120,farppgmc,https://www.myscheme.gov.in/schemes/farppgmc,"Financial Assistance to Revive, Preserve and Protect Goan Maand Culture","Culture,Folk,Art,Music,Lore",Goa,"Sports & Culture,Social welfare & Empowerment","The scheme “Financial Assistance to Revive, Preserve and Protect Goan Maand Culture” by the Directorate of Art and Culture, Government of Goa has been designed with the objective of encouraging Goan Folk artists to revive, preserve and protect the Goan Maand culture consisting of folk forms.","{""ews"":{""gte"":10,""lte"":100},""female"":{""gte"":10,""lte"":100},""general"":{""gte"":10,""lte"":100},""obc"":{""gte"":10,""lte"":100},""sc"":{""gte"":10,""lte"":100},""st"":{""gte"":10,""lte"":100},""widowed"":{""gte"":10,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2470,4121,scsssetul,https://www.myscheme.gov.in/schemes/scsssetul,Star College Scheme For Strengthening Of Science Education And Training At Undergraduate Level,"College,Student,Training,Research",All,Education & Learning,"The Dept. of Biotechnology has launched ""Star College Scheme for Strengthening of Science Education and Training at Undergraduate Level"" for improving critical thinking and 'hands-on' experimental work at the undergraduate (college) level in sciences.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2471,4122,npcsip,https://www.myscheme.gov.in/schemes/npcsip,NPC Students Internship Program,"Internship,Student,Industry,Postgraduation",All,Education & Learning,National Productivity Council (NPC) provides internship training to students pursuing graduation and post-graduation. The interns shall be given exposure to related interventions being activities undertaken by NPC which will provide opportunities to learn and implement new concepts.,"{""ews"":{""gte"":14,""lte"":100},""female"":{""gte"":14,""lte"":100},""general"":{""gte"":14,""lte"":100},""obc"":{""gte"":14,""lte"":100},""sc"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100},""widowed"":{""gte"":14,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2472,4123,gaoah,https://www.myscheme.gov.in/schemes/gaoah,Grant In Aid To Old Age Home,"NGO,Old Age,Senior Citizen,Shelter,Social Welfare",Maharashtra,"Housing & Shelter,Social welfare & Empowerment","The ""Grant in Aid to Old Age Home"" is a scheme by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. In this scheme, grants are provided to the NGOs for accommodating old men & women, destitute, disabled victims, into Old Age Homes, and providing them with food, & accommodation.","{""ews"":{""gte"":55,""lte"":100},""female"":{""gte"":55,""lte"":100},""general"":{""gte"":55,""lte"":100},""obc"":{""gte"":55,""lte"":100},""sc"":{""gte"":55,""lte"":100},""st"":{""gte"":55,""lte"":100},""widowed"":{""gte"":55,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
